shape,predicate,margin,band_zero,band_escalate,outcome
wedge,carrier_endpoint_start,0e0,1e-9,1e-8,zero
wedge,carrier_endpoint_end,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_on_surface_1,0e0,1e-9,1e-8,zero
wedge,witness_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
wedge,interval_span_forward,3.141592653589793e0,1e-9,1e-8,positive
wedge,interval_span_winding,9.42477796076938e0,1e-9,1e-8,positive
wedge,carrier_endpoint_start,0e0,1e-9,1e-8,zero
wedge,carrier_endpoint_end,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_on_surface_1,0e0,1e-9,1e-8,zero
wedge,witness_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
wedge,interval_span_forward,1e0,1e-9,1e-8,positive
wedge,carrier_endpoint_start,0e0,1e-9,1e-8,zero
wedge,carrier_endpoint_end,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,witness_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
wedge,interval_span_forward,1e0,1e-9,1e-8,positive
wedge,carrier_endpoint_start,0e0,1e-9,1e-8,zero
wedge,carrier_endpoint_end,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-9.244463733058732e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-1.0785207688568521e-32,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-1.3866695599588098e-32,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-3.0814879110195774e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_on_surface_1,0e0,1e-9,1e-8,zero
wedge,witness_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
wedge,interval_span_forward,1e0,1e-9,1e-8,positive
wedge,carrier_endpoint_start,0e0,1e-9,1e-8,zero
wedge,carrier_endpoint_end,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,witness_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
wedge,interval_span_forward,1e0,1e-9,1e-8,positive
wedge,carrier_endpoint_start,0e0,1e-9,1e-8,zero
wedge,carrier_endpoint_end,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_1,-1.8488927466117464e-32,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-3.0814879110195774e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-1.3866695599588098e-32,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-0e0,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-1.0785207688568521e-32,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-9.244463733058732e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,carrier_on_surface_1,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,carrier_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_on_surface_1,-0e0,1e-9,1e-8,zero
wedge,witness_on_surface_2,0e0,1e-9,1e-8,zero
wedge,witness_at_mid_parameter,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,planar_face_residual,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,planar_face_residual,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,planar_face_residual,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,planar_face_residual,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,dihedral_arm,2e0,1e-9,1e-8,positive
wedge,dihedral_wedge,2e0,1e-9,1e-8,positive
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,planar_boundary_residual,0e0,1e-9,1e-8,zero
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,dihedral_arm,1e0,1e-9,1e-8,positive
wedge,dihedral_wedge,1e0,1e-9,1e-8,positive
wedge,planar_boundary_residual,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,planar_boundary_residual,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,planar_boundary_residual,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,planar_boundary_residual,-6.162975822039155e-33,1e-9,1e-8,zero
wedge,planar_boundary_residual,-6.162975822039155e-33,1e-9,1e-8,zero
